listing_id,year,review_count
18717398,2019,2
16016067,2020,1
40016129,2020,3
40792925,2020,16
4765977,2017,6
6168331,2015,1
22076729,2019,6
19301994,2018,1
18469236,2019,4
5957300,2018,10
22266974,2020,9
5089965,2016,15
8206412,2016,37
2639432,2021,7
4378951,2020,2
6204365,2020,2
39105285,2019,1
34218298,2019,2
37461877,2020,6
28189989,2018,7
17577446,2020,7
2833975,2020,9
7056168,2017,8
4612894,2016,28
4139733,2019,1
10468925,2016,4
1875784,2018,1
9494304,2018,4
17588481,2019,25
42255357,2020,3
530246,2014,49
16010182,2020,1
45677542,2020,2
17130293,2018,3
4865002,2018,1
19108040,2018,2
6861228,2017,67
6005231,2018,55
16989951,2019,1
19342192,2017,14
6906580,2018,1
4005384,2020,1
38284934,2021,1
35189297,2019,18
39094658,2020,5
18965177,2019,1
25441515,2018,13
16761996,2017,7
2962813,2019,11
37233277,2020,2
28396910,2019,5
38988554,2019,6
9239802,2020,5
4848224,2017,6
5148337,2019,52
23604642,2019,29
22266609,2018,2
2091015,2014,1
2885619,2019,9
1677091,2015,5
1806651,2014,1
1952006,2017,1
14953936,2017,1
14421139,2016,1
38587385,2019,2
33838298,2019,12
31275018,2020,1
28238166,2018,7
233110,2017,13
13018125,2019,1
41139452,2020,1
2051579,2016,2
31168079,2020,2
20741460,2019,4
8510158,2015,11
3909159,2015,44
658035,2020,22
24400436,2020,1
14358412,2020,1
1086364,2016,3
4921548,2015,6
12012062,2017,15
2111242,2016,1
1423112,2019,2
6853218,2017,17
1852715,2014,34
6663535,2018,3
18274074,2017,3
3552468,2018,1
665394,2016,7
17152242,2018,24
6665530,2016,35
6316786,2015,3
30525544,2019,8
351859,2015,9
16027085,2020,5
33815234,2019,4
24639340,2021,1
44021024,2020,13
1166398,2015,7
46318416,2020,7
40809491,2020,5
7291314,2019,33
22020827,2018,3
14929242,2020,1
9278707,2015,1
19419276,2019,11
45468338,2020,1
30278828,2018,4
2000576,2018,33
26725659,2020,11
15743918,2019,26
12621498,2019,44
14581404,2017,13
17515118,2019,1
15674234,2020,4
42292047,2020,2
47108305,2021,1
23795123,2020,2
43073491,2021,1
10584774,2016,34
26388667,2018,2
45840174,2020,4
21828105,2020,1
25915327,2021,2
4301603,2016,5
42421039,2020,1
8219258,2017,11
15442441,2017,1
4115327,2021,3
42002336,2020,4
6472251,2016,1
35261856,2019,2
36664213,2019,19
8707021,2017,15
32411017,2021,4
22340242,2017,1
46112024,2020,1
45266678,2021,2
36279574,2019,1
15788162,2017,22
17185041,2019,2
17735101,2019,1
7400531,2018,1
27153610,2019,15
2475550,2017,12
18165749,2017,6
7670423,2016,9
32312850,2020,3
11535487,2020,3
21646891,2018,4
30283678,2019,7
42341192,2020,8
236991,2020,5
21754182,2020,1
15109561,2017,1
3963355,2017,5
22262996,2018,21
7849016,2020,2
17819241,2020,12
1881110,2018,7
10802842,2016,1
18876022,2017,1
45783945,2021,7
46766464,2021,5
27425260,2018,9
34359387,2020,4
16042848,2016,7
1355020,2020,5
38136428,2020,10
24003264,2021,1
22648936,2018,1
29014353,2020,1
23495264,2021,6
32257063,2020,3
36421679,2020,3
35400175,2020,4
8007038,2017,1
13493389,2017,27
8346982,2020,1
26588100,2019,5
34881168,2019,2
9291618,2020,3
18061755,2017,12
6037976,2016,25
34105486,2019,2
476899,2013,3
38207069,2021,1
10101981,2018,3
34855109,2019,10
2398697,2015,5
36762523,2020,14
3428613,2015,5
29842983,2019,11
578267,2019,8
21877707,2020,2
38351105,2020,3
70644,2017,10
1834384,2017,5
17606304,2020,10
28974125,2021,1
28587227,2018,9
291235,2020,1
27510956,2018,27
11654078,2016,4
34453,2013,41
28313354,2020,1
17855040,2020,1
6145637,2017,17
41245507,2020,1
33678903,2019,15
10347371,2016,1
37918554,2020,24
15747159,2020,3
8370236,2020,4
47967558,2021,1
39923264,2019,1
32251632,2021,1
46722271,2021,1
45000346,2020,6
13294007,2018,5
7830915,2016,1
13518827,2016,1
859693,2013,10
29515706,2018,1
3717122,2014,4
21549115,2017,3
36441134,2019,1
8446746,2017,3
3838991,2019,1
16744226,2020,2
14537992,2016,2
32057464,2020,8
6516405,2015,1
34294139,2020,2
42002336,2020,4
37587583,2020,6
4748067,2015,4
16934239,2019,2
32445405,2019,10
14442338,2017,1
18763136,2018,27
25275601,2018,2
25124721,2018,33
35954839,2020,2
1024236,2014,6
13323299,2016,7
29232198,2020,9
16206486,2019,1
21158775,2020,3
17399481,2020,7
18362236,2017,2
42743561,2021,2
951427,2013,3
40187773,2019,1
5556449,2015,9
326296,2017,26
22949464,2021,2
137343,2017,1
21227776,2020,8
21728682,2020,20
40665284,2021,3
24731437,2018,2
2155142,2018,2
13584652,2016,21
777297,2014,14
45999082,2021,1
35782738,2019,1
21537752,2019,1
23635601,2020,1
11967440,2017,1
764754,2014,4
46183787,2020,1
14310716,2017,2
12224925,2016,7
13356743,2016,9
39955522,2019,2
14736152,2019,5
10274424,2017,1
11493299,2017,4
7712099,2019,8
2477081,2016,7
29896898,2020,5
26262470,2020,9
2319535,2019,20
5108212,2017,8
2092588,2014,4
14981270,2017,2
24143599,2018,10
28160326,2018,3
3109714,2018,1
17769944,2018,1
45358222,2021,2
507764,2014,4
30426001,2019,78
762145,2013,4
25874072,2020,1
1507366,2020,1
17014809,2019,51
618283,2014,10
33885456,2019,9
34383224,2019,26
33815954,2019,21
10154002,2019,19
4673815,2017,19
6572756,2015,6
11280230,2018,22
38139043,2019,8
37503115,2021,1
12147345,2020,15
13055684,2021,1
13902417,2018,6
7313826,2017,14
22894360,2019,5
691189,2017,63
13948099,2017,4
15612629,2019,57
25123914,2019,96
927923,2017,1
25831019,2021,2
19667474,2020,2
654070,2013,4
6186221,2019,5
21862155,2018,60
166370,2011,2
1265134,2020,2
2921419,2018,18
24345579,2018,1
47436154,2021,6
16227496,2019,13
16479904,2017,1
44197064,2021,3
2024674,2016,3
4380996,2019,3
13459944,2017,12
39169638,2020,1
32185249,2021,10
3723604,2020,1
22602605,2018,4
4785516,2016,23
9070618,2017,6
28241477,2020,13
603049,2015,4
695465,2017,4
11328911,2016,3
16441060,2020,3
39812680,2019,3
21192364,2019,1
16007201,2017,11
20079269,2017,1
18979326,2018,5
37050195,2019,21
14747108,2017,2
20581823,2017,19
31973766,2019,5
45767033,2021,2
3252676,2014,8
11916018,2017,2
4453484,2014,1
45068458,2020,16
2367468,2019,7
40123268,2020,1
32929757,2019,1
28137875,2019,3
2318126,2014,2
5812466,2016,3
41944795,2021,1
27330816,2018,2
42536499,2021,2
21928585,2020,12
9476449,2016,1
12188054,2018,12
5181101,2015,4
29378632,2019,1
20806092,2018,30
19414281,2019,1
5571609,2017,13
36865579,2020,2
488911,2017,7
20691665,2020,6
14250,2016,1
2152945,2021,4
231516,2011,1
31847537,2019,10
11894201,2016,1
13791002,2020,1
6457745,2015,10
13459391,2016,2
7123482,2018,26
33428063,2019,16
39230198,2020,40
38435417,2021,3
7316276,2017,1
42247612,2020,1
29720644,2021,2
3083197,2020,5
31012337,2020,1
564915,2018,31
30877346,2020,34
29840591,2019,26
40256858,2019,4
42133192,2021,3
1733157,2016,46
19477395,2019,34
30889938,2019,3
40065453,2020,16
15702382,2019,51
9831470,2015,1
14214884,2020,7
17277098,2017,6
7641782,2019,17
30508684,2020,1
4942571,2020,10
21939785,2021,1
19192023,2020,1
39705575,2021,7
1101224,2015,3
504821,2020,1
6916304,2017,6
21164408,2017,1
1549899,2017,45
34326589,2019,3
4742352,2015,18
14687885,2019,48
2461439,2020,2
45501723,2020,3
46032737,2020,2
21568503,2018,23
19997781,2017,3
18458898,2019,27
13773742,2019,36
20788473,2020,41
44037264,2020,2
23749048,2019,53
2883054,2019,39
890706,2018,19
20679396,2019,55
254572,2015,7
19179863,2019,12
9248862,2018,47
33652949,2020,6
29181449,2018,3
17216127,2020,4
39738554,2019,2
33170320,2019,2
11405148,2016,4
9248968,2017,1
5177884,2015,45
35475554,2019,4
21219344,2018,1
8296384,2020,5
4113340,2016,6
32359029,2019,14
28500619,2020,2
8792412,2019,26
34265848,2019,44
5584584,2018,1
4461449,2018,1
45061592,2021,1
42856062,2020,1
23314848,2018,1
11602050,2020,4
38739811,2020,6
6177069,2015,1
1102750,2019,12
4321994,2019,22
21659430,2018,75
23358902,2018,2
1079068,2013,1
6503046,2017,33
44471898,2021,7
46267202,2020,2
2044150,2016,23
4665337,2018,38
3079808,2019,1
1147839,2018,1
584183,2018,7
12636889,2016,17
35602210,2019,1
33461447,2019,6
37576576,2020,10
3740207,2019,5
32622713,2019,5
36316339,2019,47
29145423,2018,2
9873514,2018,6
11606162,2018,2
29379147,2018,4
15066039,2017,28
37748219,2021,2
3707503,2016,43
7120142,2016,18
10646993,2016,27
9832711,2016,2
90971,2016,1
23139160,2018,53
14253687,2018,5
7851399,2017,6
24096570,2018,6
19500993,2017,24
40792947,2020,5
618641,2016,1
32159764,2019,27
2755055,2014,5
28022379,2019,2
19353138,2017,1
13631152,2020,6
39203508,2019,6
8457981,2018,18
34623510,2019,1
2466329,2016,4
24285869,2018,11
488190,2020,2
20762340,2017,1
19436948,2017,12
20744654,2020,9
973535,2016,31
14710924,2019,8
32708904,2019,2
6843088,2020,9
46868553,2021,1
26722913,2018,4
41013564,2021,3
12048865,2018,18
17242854,2019,4
45555840,2021,1
19336038,2017,2
28982379,2019,66
28740631,2020,3
16420556,2019,2
39831643,2020,1
36059665,2019,4
4564840,2015,23
22842296,2019,1
39989216,2019,5
45751875,2020,5
3556577,2016,1
38852920,2019,3
31047542,2020,4
14294961,2020,7
13639106,2018,28
41490807,2020,3
22064927,2020,9
20915909,2020,10
16049170,2018,15
37535984,2019,18
12488621,2018,16
1016855,2016,1
5684256,2015,32
3274124,2015,4
45987330,2020,1
13731336,2019,6
3994068,2016,8
21988516,2017,1
11217315,2018,13
11174608,2017,64
14315427,2017,65
24647051,2018,4
44162863,2021,3
33977839,2019,1
30120158,2019,4
19584092,2018,11
764385,2012,3
1900515,2015,28
36124008,2021,1
40682442,2019,1
29097646,2020,2
16791987,2017,37
15650593,2019,33
16454180,2016,1
18646762,2017,8
6454946,2016,23
22820315,2020,31
32391714,2021,1
8136447,2016,18
666613,2018,22
1680054,2014,5
4357640,2019,4
20820523,2017,3
7078945,2016,1
8169091,2018,15
24437293,2019,28
33821689,2019,1
749878,2018,6
7167499,2018,24
32602973,2021,1
16998238,2019,24
2590401,2016,2
23302543,2021,6
3320193,2015,1
26760708,2019,1
30457188,2019,4
33983871,2019,4
1047661,2019,2
3169143,2014,29
17941876,2017,11
7665422,2016,1
13866093,2019,8
24287835,2019,11
16678888,2017,9
30085479,2018,10
33995884,2020,1
46103141,2021,3
11201708,2020,1
3380829,2014,1
750299,2016,13
979619,2014,1
28348180,2019,8
38528879,2021,3
4668437,2016,5
40181871,2019,1
25825618,2019,33
1826327,2020,1
29151785,2019,14
39053431,2021,1
4779061,2019,15
20861948,2017,2
11805303,2016,3
6827854,2015,6
4522462,2020,4
40463282,2021,1
959911,2020,11
3444406,2016,6
30289350,2020,5
21194639,2020,12
14827418,2016,2
32501069,2019,2
3020817,2014,3
7077426,2016,16
10875408,2017,4
22013312,2020,1
16749401,2018,6
13818095,2017,1
14018477,2018,1
12038331,2020,1
12303840,2019,65
44530355,2020,4
15979811,2017,48
19627331,2018,1
45658557,2020,1
38848273,2020,10
20278524,2018,10
6417178,2019,5
38893200,2019,1
16180206,2017,9
4571075,2016,2
20562660,2021,3
78314,2017,1
2656394,2021,1
8173911,2015,1
39863006,2020,16
46091551,2020,1
15111076,2020,1
3953314,2018,11
35563750,2019,12
17643084,2019,5
20079590,2020,1
21038703,2018,4
5803,2016,12
18830571,2019,4
2260100,2017,3
19803101,2017,2
31765318,2019,4
4772732,2018,71
1965230,2017,2
39447939,2019,1
29231588,2021,1
5442584,2019,2
14388409,2016,1
35998531,2019,3
28988093,2019,21
10987552,2020,1
654085,2019,2
22937095,2020,11
30035635,2021,1
35662532,2020,1
6489416,2015,1
38796036,2019,1
7396956,2015,5
41837441,2020,9
33703492,2020,1
25144376,2018,6
19908011,2017,1
26267162,2019,3
4148564,2020,17
11067324,2016,2
36063894,2019,4
6985693,2020,2
15281811,2020,13
6856550,2017,1
45660082,2020,3
26019299,2018,24
19804413,2019,2
24294182,2019,7
20321642,2018,6
8867224,2020,1
5507135,2020,21
33104032,2019,1
6178660,2015,3
3714702,2016,3
37747773,2021,1
7886849,2020,1
31873152,2019,12
40234802,2020,14
11406446,2019,32
14893770,2016,11
36410607,2019,5
43487292,2021,1
7727245,2020,1
4467771,2014,1
20978416,2018,17
45901910,2020,1
1107020,2015,8
30729638,2019,2
27701507,2019,25
5111104,2018,3
4343860,2018,3
25700152,2019,1
567563,2020,21
30818441,2020,12
42835182,2020,4
34830963,2019,9
461906,2013,4
34685239,2020,10
68735,2015,2
16762435,2019,5
30680756,2021,2
21331611,2018,39
18409058,2017,13
2423949,2019,26
14659961,2018,1
808744,2019,21
742950,2015,2
2033231,2015,2
18914730,2017,85
46730246,2020,1
19568477,2019,32
44058436,2020,3
40117614,2019,1
21354034,2020,2
23737876,2019,6
12426775,2016,2
14823415,2017,3
19304112,2017,1
17585611,2018,13
15110552,2019,24
25550465,2020,27
6378298,2018,4
3901965,2019,60
13060025,2016,17
26299084,2021,4
20331861,2020,1
310796,2019,3
29228636,2020,6
21944983,2021,1
21973631,2019,2
44998431,2021,2
32742868,2019,47
33607205,2020,3
1242756,2014,63
40795661,2021,1
21820958,2018,6
32879059,2020,1
15257517,2019,37
15790471,2019,1
633276,2014,12
13851992,2019,1
36694051,2020,1
21026440,2020,1
12439127,2020,1
13612586,2021,6
33713890,2020,4
21694258,2018,11
5902510,2016,1
25561335,2019,10
1086624,2017,1
10809775,2019,9
29298335,2019,13
263210,2012,2
29009006,2018,5
4003463,2015,3
7521384,2019,5
44441827,2020,2
15659818,2017,6
22116611,2020,3
7756345,2016,51
10014061,2019,11
15100318,2018,38
27701618,2018,5
12346131,2020,3
798705,2015,6
25255886,2019,8
169306,2017,15
11616506,2019,8
31000411,2020,1
6090688,2020,1
44486615,2021,1
13299549,2016,11
3380350,2020,7
4422387,2017,3
3624387,2017,2
36594449,2019,1
45458045,2020,3
18178249,2017,4
14147642,2019,9
25184575,2020,6
28960874,2018,6
44744365,2020,2
22197839,2020,6
3126889,2019,2
4366686,2019,25
12328481,2019,41
22693111,2018,43
357793,2017,34
15632540,2020,2
4390911,2017,2
45460607,2021,2
32522022,2020,2
2717072,2020,10
23317814,2018,47
31543369,2021,2
29272309,2020,4
14912136,2019,4
11808500,2020,1
22682431,2020,8
35833401,2019,16
18632502,2017,6
9000947,2019,2
38306570,2019,2
2250790,2017,2
29830555,2018,3
21571269,2018,3
38564491,2019,7
13989246,2016,1
40687935,2019,1
4851039,2015,15
477960,2013,9
32057400,2021,3
9827909,2016,1
15774266,2016,5
30732185,2019,25
10071881,2016,51
40087855,2021,1
6075443,2017,1
15411445,2019,57
3325345,2019,32
16207865,2018,1
14291853,2018,1
9980246,2019,4
5936580,2019,12
25043884,2018,8
40659022,2020,3
29627961,2018,2
24899864,2018,4
1732266,2016,26
28449329,2019,13
30854615,2019,28
11724852,2016,1
11637396,2020,7
19933880,2019,6
23708255,2020,46
29987700,2019,3
34371018,2019,14
1537866,2017,8
10019312,2020,4
25123425,2021,7
20496930,2020,2
17961546,2017,7
42757201,2020,5
10308738,2019,28
28914906,2019,13
7409337,2018,13
26138634,2019,34
959791,2018,6
236671,2014,19
3212847,2017,2
9574323,2019,17
29472696,2020,1
39409788,2019,3
19242320,2018,54
21739283,2017,1
26983107,2019,2
12065314,2019,5
9786135,2016,2
19007273,2017,20
11078709,2016,6
6467721,2018,1
4233006,2019,1
23129185,2019,50
15702055,2017,34
20031317,2017,1
2471138,2015,2
19799922,2020,11
31436672,2019,29
14080883,2017,60
16234838,2018,17
17938094,2019,1
12451425,2017,2
62452,2015,24
865045,2014,1
4657191,2015,10
7304034,2015,1
12030476,2017,9
29631949,2019,24
19200329,2018,7
19217379,2021,1
629761,2012,2
28570823,2020,2
31432784,2021,1
341305,2018,16
39653117,2020,13
2334411,2016,9
5551989,2018,8
6086285,2016,45
43738679,2020,3
7080359,2016,2
24326911,2020,2
15237405,2018,7
38052242,2019,22
42205665,2020,24
68765,2018,42
4973658,2016,3
19590283,2017,1
26777999,2018,2
20722743,2018,10
27200441,2019,7
28267634,2018,18
23554676,2018,8
39281974,2019,2
11153859,2017,25
29565597,2019,1
14199323,2017,72
66251,2016,11
8987499,2016,49
33486731,2019,6
22747209,2019,1
24357623,2020,26
34295337,2020,3
15772357,2017,6
12754724,2016,4
22607838,2020,5
18705648,2019,16
20187779,2020,1
5180090,2017,57
22196441,2019,1
12015378,2017,13
412350,2013,2
34988922,2019,3
4087800,2018,13
38626886,2019,8
25198140,2018,24
11584659,2016,26
34031060,2020,1
31909257,2020,2
1389366,2013,2
29882404,2018,1
45996464,2020,1
7889909,2016,3
3727816,2014,2
3979430,2016,6
4190046,2016,12
11079283,2020,1
9296391,2017,1
26491690,2018,14
38510177,2019,6
3172778,2015,3
10271886,2019,4
46455344,2020,1
29151918,2020,2
2626232,2021,1
29336046,2021,4
5435586,2020,8
20866128,2017,4
3436499,2015,17
12032722,2018,72
3687425,2016,36
38283805,2020,5
35622578,2020,5
7741721,2020,7
27016931,2018,3
24756139,2020,18
13432983,2016,4
1139616,2014,4
15658437,2017,3
45263649,2020,1
20558823,2020,23
16192835,2019,9
386744,2015,20
34460881,2021,2
4759680,2018,3
21410543,2019,12
43354396,2020,2
32923025,2020,13
18059112,2017,5
35859027,2020,24
17738529,2020,29
32008164,2020,1
29627467,2018,2
1197260,2018,5
818249,2020,2
5729730,2020,39
441712,2015,1
1338414,2018,2
6542603,2016,2
9342492,2015,1
39076159,2020,1
33564375,2021,9
16205901,2019,1
20639483,2017,3
5107044,2018,11
5103843,2016,36
33504423,2019,5
30041571,2019,7
43807245,2020,2
13114422,2017,15
27571516,2018,7
39978173,2020,9
23186006,2018,18
16488787,2017,50
6291371,2017,28
17472519,2020,21
21117902,2019,11
5817926,2018,8
23329101,2018,5
3245276,2021,3
25348299,2019,4
37721144,2020,17
34779909,2019,7
19934174,2017,23
604141,2012,10
1278784,2018,22
2023591,2020,4
44473901,2021,1
13236734,2016,6
3286144,2017,9
22577086,2018,12
45527484,2020,7
12523155,2020,6
30468550,2019,14
29404578,2020,2
23839328,2020,2
33263029,2020,29
22407948,2019,12
3734506,2020,1
32627312,2019,10
16421412,2020,14
26963590,2018,31
39785550,2019,1
25079360,2018,10
12822260,2020,1
16231561,2019,25
4134624,2019,1
13128906,2018,16
2498245,2017,9
35741681,2020,1
29004883,2021,4
1021264,2018,4
14609167,2020,3
25600218,2018,3
3112284,2015,18
12916189,2018,1
35123752,2020,2
34337308,2019,11
34334476,2020,1
253877,2017,31
34483426,2020,5
710475,2012,1
33726441,2020,1
9127710,2017,1
29237011,2021,1
45393846,2021,2
22770831,2020,1
14006944,2018,3
272905,2012,15
7935058,2016,29
13672489,2019,3
607523,2015,18
13375642,2019,20
45573103,2020,4
44392843,2020,1
23132492,2020,1
9338625,2019,28
7667233,2017,3
25455268,2018,2
7502146,2018,3
2154075,2018,71
45218691,2020,3
26695979,2018,8
25673391,2019,3
17344027,2018,34
28358001,2019,13
22159019,2019,3
30565063,2020,4
43352424,2020,4
1824274,2018,13
42699736,2020,11
26122811,2018,21
32906121,2019,1
45673166,2020,3
2081532,2015,1
27860710,2018,11
44427677,2020,3
39646371,2020,1
35683878,2021,1
40341016,2019,2
3163095,2019,21
35820200,2019,13
762171,2019,10
286364,2014,1
39187299,2020,28
40002747,2019,2
19172090,2017,1
8037761,2018,38
32956964,2020,8
26246481,2020,2
12196813,2016,26
2921073,2014,11
34503620,2020,13
7122683,2016,6
4396939,2014,5
12266520,2019,2
22459332,2018,13
2041490,2016,24
34141853,2019,10
4493839,2015,2
38223967,2020,12
9356412,2015,1
21160155,2017,27
573612,2019,22
7858468,2016,78
1525602,2016,24
18290066,2017,2
12925645,2019,18
11507164,2019,2
22186168,2018,1
309819,2015,7
33897325,2019,1
16038132,2016,3
8729921,2016,2
5182369,2019,36
34100316,2019,9
43367687,2020,5
28148594,2019,4
28269656,2019,3
9196840,2018,27
31420471,2019,2
12301761,2020,6
2141857,2017,7
22138722,2019,8
14120895,2017,12
13220720,2017,3
37924045,2020,13
2258350,2014,15
3237092,2018,1
23931476,2019,33
43381083,2020,4
30551197,2019,8
34434729,2019,3
35792776,2021,3
21970861,2020,5
34546265,2020,1
33373856,2020,6
29952794,2020,10
965493,2014,14
16231826,2020,4
44516677,2020,23
21694908,2018,24
12224828,2017,12
1524955,2014,1
39404286,2019,5
25933332,2020,3
12202663,2019,11
10705522,2018,21
1657411,2018,4
22038012,2017,1
1598328,2016,10
42022194,2020,1
9134956,2015,6
46207887,2021,1
14341647,2018,13
5217450,2015,9
17711626,2018,20
18316061,2017,3
1300474,2015,3
6945069,2018,2
181189,2011,1
1858936,2018,9
21579960,2017,2
46542974,2020,6
114123,2019,7
10154002,2016,70
44414848,2020,1
1873150,2018,15
23497535,2018,2
23795833,2019,1
16269158,2020,38
1729286,2013,2
17523945,2020,15
7197915,2015,1
45645263,2020,1
5544688,2021,1
17706332,2017,4
26600656,2018,14
18650028,2020,9
16410681,2017,1
2872956,2018,15
4462435,2016,12
19264731,2020,9
20945329,2017,3
41894401,2021,2
15259831,2019,2
449130,2012,3
10896280,2017,83
4016142,2020,1
46399363,2020,16
22545559,2019,17
1511303,2018,13
42708464,2020,7
19062269,2017,8
10653572,2019,27
29675142,2020,1
4641768,2014,2
8204305,2016,1
25262214,2020,1
2068054,2014,3
3716395,2017,33
20351964,2020,2
21210502,2017,1
9143029,2020,3
17584822,2018,8
46655485,2021,1
11156465,2016,6
21426785,2019,25
23953870,2019,2
5956193,2019,1
12610375,2016,1
10008132,2017,7
31250242,2019,32
21952317,2019,11
8875125,2019,19
32536202,2021,2
6703569,2016,83
1889201,2014,11
45376295,2020,1
13371699,2018,28
6337395,2018,3
14950315,2018,16
21664206,2018,27
10486984,2017,15
45432388,2020,3
4892263,2018,1
2638759,2017,6
36273876,2019,40
16842524,2017,73
14464184,2016,9
41840588,2020,5
27743181,2019,2
23943635,2018,2
40283716,2020,1
6615929,2017,5
44330459,2020,2
6221350,2021,1
25159401,2020,27
1349658,2014,3
7022634,2019,3
40646547,2020,1
953767,2013,2
15764589,2019,17
42151066,2020,4
29163191,2019,3
9509460,2017,2
32861518,2021,2
13035105,2018,18
6935711,2015,8
944620,2013,28
2035716,2020,4
20333884,2018,13
794156,2020,3
35357065,2020,3
27230106,2018,8
36109434,2019,2
44538427,2020,1
179817,2011,1
747605,2016,40
21600916,2020,6
37752084,2019,33
24916567,2019,34
370531,2013,3
17012934,2020,1
19431843,2018,15
40085102,2019,3
46948168,2021,1
26215680,2018,2
22912475,2019,6
20984031,2021,12
9875143,2020,1
526942,2020,2
21324600,2019,9
37130090,2019,7
322037,2014,12
16109413,2018,5
6904534,2018,6
21742737,2018,2
27301757,2020,1
6814586,2015,10
14860373,2017,6
40156479,2020,1
31618900,2019,4
4839932,2017,1
46356710,2020,2
9275618,2018,2
23493373,2020,5
13189528,2017,2
20005049,2017,1
12842225,2016,22
24274842,2018,14
8877935,2016,67
33954574,2019,4
43999783,2020,2
24804861,2019,4
44146740,2021,5
28383885,2019,1
9911785,2016,19
26495706,2020,11
17542110,2017,16
13151954,2018,9
15815979,2020,8
36666581,2020,41
2092178,2018,71
19472639,2019,36
5189238,2017,18
1211285,2017,2
3521434,2016,7
2030768,2020,10
22635959,2018,41
36062145,2020,1
1197284,2020,20
13461441,2019,1
19112537,2017,3
20456442,2019,1
5197768,2019,3
34708242,2020,2
11596627,2019,2
8322064,2019,9
23749001,2019,22
13556694,2016,1
3053552,2014,8
11554143,2018,46
14242209,2018,65
14752472,2017,54
870905,2019,64
1549177,2020,3
1024352,2013,21
9074532,2015,1
5288302,2016,2
921624,2015,2
34072164,2020,19
2444174,2017,15
9534223,2015,1
40225134,2019,1
42494177,2021,1
21770228,2017,2
9885501,2016,20
17657542,2019,28
1149627,2014,14
19283340,2021,3
38986058,2021,1
12212799,2019,14
23479895,2018,9
26933930,2020,6
19814107,2017,6
20331995,2020,24
4873867,2020,9
19634695,2017,9
732409,2017,7
6176070,2015,7
28024382,2019,3
37488113,2020,5
31771701,2019,33
4465427,2017,14
2717180,2014,6
43472509,2020,8
30039314,2020,5
36330899,2019,6
18961255,2019,33
39725597,2020,1
32287379,2021,5
6594896,2015,2
20026998,2021,1
22027063,2019,9
3952093,2014,1
23297873,2018,3
14093348,2016,1
20424288,2019,1
21843008,2020,2
20776820,2017,12
27814225,2018,3
27412720,2018,2
8796402,2018,7
1463765,2013,3
23129713,2019,56
42315404,2020,11
3407244,2018,3
30541193,2018,1
13530295,2017,1
16283844,2017,1
29538024,2019,5
1005600,2019,18
9145097,2016,5
9233035,2017,58
31932177,2019,2
8288006,2016,4
9626861,2018,2
537390,2019,3
45576715,2020,8
20126097,2019,36
17178158,2018,5
13012912,2020,1
27019686,2018,3
10098064,2019,3
38604587,2019,17
22186978,2019,9
8872852,2019,3
25679843,2019,4
29731180,2018,9
30142206,2020,5
41720459,2020,2
36869432,2019,1
6065186,2020,1
11461084,2017,3
3130108,2018,15
24702047,2020,1
16767580,2018,38
8375040,2016,3
12482716,2016,1
7887942,2018,3
30493697,2018,1
41490592,2020,2
4963795,2015,12
5317233,2019,49
12880019,2020,26
30428730,2019,1
31069307,2021,1
876893,2013,28
24192397,2019,37
3261736,2015,51
35117062,2019,5
3678990,2016,62
6225501,2015,22
4421694,2016,3
25396136,2021,4
4021593,2016,13
11846724,2019,5
8267778,2015,1
4256949,2017,6
1382158,2021,1
27004713,2020,21
21360288,2019,29
4025310,2018,19
12821044,2018,10
41780923,2021,2
5507292,2015,47
31756631,2019,1
22417011,2019,2
15418544,2018,7
18100244,2021,1
10280345,2018,45
37268796,2020,8
47145589,2020,2
23168183,2018,23
11440069,2016,6
2455101,2017,2
19724545,2018,1
4671155,2016,2
40408509,2019,2
30408829,2018,7
34005341,2020,8
18963449,2020,3
28901045,2020,2
2329019,2016,14
3168086,2014,1
3517533,2020,11
17040371,2020,2
17551797,2018,1
5831507,2017,4
9656566,2019,23
26513325,2018,1
2716889,2018,1
27838647,2018,7
20266233,2017,1
4810114,2015,6
30520304,2020,11
8930415,2015,6
15707297,2017,1
5644411,2015,10
8426809,2018,13
17874185,2020,1
37402755,2021,4
18864779,2019,31
31702760,2021,1
43719813,2020,3
4979215,2017,5
19570423,2018,4
13205487,2019,4
3487178,2019,2
1813160,2016,1
18810618,2021,1
10717045,2018,11
38701340,2020,1
39254152,2019,7
19498800,2018,8
10570041,2020,2
36427849,2019,22
108882,2011,10
22779862,2019,7
148825,2012,3
46420982,2020,9
21003981,2019,6
21031995,2018,1
827269,2017,66
31731426,2019,38
34361793,2020,16
33880461,2020,66
764696,2019,1
13793956,2016,7
8781114,2018,36
105384,2011,15
29430625,2020,11
22682048,2019,33
5905128,2016,21
11108975,2017,5
26131535,2018,2
14967790,2018,2
31115875,2020,5
4772732,2018,71
429280,2020,17
20770838,2019,2
15862199,2017,46
11902395,2018,21
20330578,2017,1
8328678,2018,19
10869794,2018,78
10090137,2016,3
24334761,2019,1
29509877,2020,11
1734286,2015,2
35359908,2020,5
17594354,2017,3
5431309,2015,8
21649227,2020,3
13058237,2020,3
25253531,2020,10
1089619,2017,7
792296,2019,1
7816836,2017,11
27082919,2019,5
707396,2017,4
46041175,2020,6
3455709,2018,11
16346468,2019,4
28339383,2019,8
835857,2015,20
15511695,2020,1
21392580,2018,16
4366686,2020,3
4711365,2020,1
